time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
5.450, 0, Ego, -527.101, -210.192, 0.000, 3.892, 0.000, 0.000, 33.033, 0.000, 3.778
5.450, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.500, 0, Ego, -528.299, -211.307, 0.000, 3.892, 0.000, 0.000, 32.733, 0.000, 2.171
5.500, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.550, 0, Ego, -529.485, -212.413, 0.000, 3.892, 0.000, 0.000, 32.433, 0.000, 0.521
5.550, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.600, 0, Ego, -530.661, -213.508, 0.000, 3.892, 0.000, 0.000, 32.133, 0.000, 5.112
5.600, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.650, 0, Ego, -531.826, -214.593, 0.000, 3.892, 0.000, 0.000, 31.833, 0.000, 3.376
5.650, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.700, 0, Ego, -532.979, -215.668, 0.000, 3.892, 0.000, 0.000, 31.533, 0.000, 1.598
5.700, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.750, 0, Ego, -534.122, -216.732, 0.000, 3.892, 0.000, 0.000, 31.233, 0.000, 6.060
5.750, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.800, 0, Ego, -535.254, -217.786, 0.000, 3.892, 0.000, 0.000, 30.933, 0.000, 4.195
5.800, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.850, 0, Ego, -536.374, -218.830, 0.000, 3.892, 0.000, 0.000, 30.633, 0.000, 2.288
5.850, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.900, 0, Ego, -537.484, -219.864, 0.000, 3.892, 0.000, 0.000, 30.333, 0.000, 0.339
5.900, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.950, 0, Ego, -538.583, -220.888, 0.000, 3.892, 0.000, 0.000, 30.033, 0.000, 4.629
5.950, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
6.000, 0, Ego, -539.671, -221.901, 0.000, 3.892, 0.000, 0.000, 29.733, 0.000, 2.593
